argv,entry_frame,family,fell,final_dist_m,foot_comp,grid_cols,grid_rows,level_m,n_probes,param,probe,reached,rep,run_utc,skill,steps,swing_lift_mm,t_reached_s
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,15,step_up,1,2.2664067061790214,on,6,5,0.28,30,skill.STEP_WALK_MAX,step_up_0p28,0,2,2026-08-29T15:47:57Z,WALK,805,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,15,step_up,1,2.2575110489219,on,6,5,0.3,30,skill.STEP_WALK_MAX,step_up_0p30,0,2,2026-08-29T15:47:57Z,WALK,805,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,13,step_up,1,4.124903332474809,on,6,5,0.02,30,skill.STEP_TROT_MAX,step_up_0p02,0,2,2026-08-29T15:47:57Z,TROT,805,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,13,step_up,1,4.153603274593299,on,6,5,0.04,30,skill.STEP_TROT_MAX,step_up_0p04,0,2,2026-08-29T15:47:57Z,TROT,805,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,13,step_up,1,4.141466182495298,on,6,5,0.06,30,skill.STEP_TROT_MAX,step_up_0p06,0,2,2026-08-29T15:47:57Z,TROT,805,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,13,step_up,1,4.157265645867403,on,6,5,0.08,30,skill.STEP_TROT_MAX,step_up_0p08,0,2,2026-08-29T15:47:57Z,TROT,805,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,13,step_up,1,4.145707828790094,on,6,5,0.1,30,skill.STEP_TROT_MAX,step_up_0p10,0,2,2026-08-29T15:47:57Z,TROT,805,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,13,step_up,1,4.156719938442115,on,6,5,0.12,30,skill.STEP_TROT_MAX,step_up_0p12,0,2,2026-08-29T15:47:57Z,TROT,805,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,13,step_up,1,4.150760148361953,on,6,5,0.14,30,skill.STEP_TROT_MAX,step_up_0p14,0,2,2026-08-29T15:47:57Z,TROT,805,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,13,step_up,1,4.1485118049988445,on,6,5,0.16,30,skill.STEP_TROT_MAX,step_up_0p16,0,2,2026-08-29T15:47:57Z,TROT,805,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,13,step_up,1,4.136653858496963,on,6,5,0.18,30,skill.STEP_TROT_MAX,step_up_0p18,0,2,2026-08-29T15:47:57Z,TROT,805,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,13,step_up,1,4.158782774262336,on,6,5,0.2,30,skill.STEP_TROT_MAX,step_up_0p20,0,2,2026-08-29T15:47:57Z,TROT,805,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,13,step_up,1,4.154339307276965,on,6,5,0.22,30,skill.STEP_TROT_MAX,step_up_0p22,0,2,2026-08-29T15:47:57Z,TROT,805,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,13,step_up,1,4.142839586297427,on,6,5,0.24,30,skill.STEP_TROT_MAX,step_up_0p24,0,2,2026-08-29T15:47:57Z,TROT,805,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,13,step_up,1,4.1358468870002305,on,6,5,0.26,30,skill.STEP_TROT_MAX,step_up_0p26,0,2,2026-08-29T15:47:57Z,TROT,805,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,13,step_up,1,4.14020512834228,on,6,5,0.28,30,skill.STEP_TROT_MAX,step_up_0p28,0,2,2026-08-29T15:47:57Z,TROT,805,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,13,step_up,1,4.136230827450469,on,6,5,0.3,30,skill.STEP_TROT_MAX,step_up_0p30,0,2,2026-08-29T15:47:57Z,TROT,805,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,22,step_up,1,4.042572250775632,on,6,5,0.02,30,skill.STEP_WALK_MAX,step_up_0p02,0,3,2026-08-29T15:47:57Z,WALK,131,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,22,step_up,1,4.0364973419492545,on,6,5,0.04,30,skill.STEP_WALK_MAX,step_up_0p04,0,3,2026-08-29T15:47:57Z,WALK,131,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,22,step_up,1,4.058579146128166,on,6,5,0.06,30,skill.STEP_WALK_MAX,step_up_0p06,0,3,2026-08-29T15:47:57Z,WALK,131,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,22,step_up,1,4.080993033095257,on,6,5,0.08,30,skill.STEP_WALK_MAX,step_up_0p08,0,3,2026-08-29T15:47:57Z,WALK,131,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,22,step_up,1,4.076518792036901,on,6,5,0.1,30,skill.STEP_WALK_MAX,step_up_0p10,0,3,2026-08-29T15:47:57Z,WALK,131,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,22,step_up,1,4.07217684206625,on,6,5,0.12,30,skill.STEP_WALK_MAX,step_up_0p12,0,3,2026-08-29T15:47:57Z,WALK,131,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,22,step_up,1,4.06894263314366,on,6,5,0.14,30,skill.STEP_WALK_MAX,step_up_0p14,0,3,2026-08-29T15:47:57Z,WALK,131,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,22,step_up,1,4.052041606789513,on,6,5,0.16,30,skill.STEP_WALK_MAX,step_up_0p16,0,3,2026-08-29T15:47:57Z,WALK,131,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,22,step_up,1,4.053648700933358,on,6,5,0.18,30,skill.STEP_WALK_MAX,step_up_0p18,0,3,2026-08-29T15:47:57Z,WALK,131,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,22,step_up,1,4.047593913908699,on,6,5,0.2,30,skill.STEP_WALK_MAX,step_up_0p20,0,3,2026-08-29T15:47:57Z,WALK,131,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,22,step_up,1,4.052248420950848,on,6,5,0.22,30,skill.STEP_WALK_MAX,step_up_0p22,0,3,2026-08-29T15:47:57Z,WALK,131,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,22,step_up,1,4.008107692411805,on,6,5,0.24,30,skill.STEP_WALK_MAX,step_up_0p24,0,3,2026-08-29T15:47:57Z,WALK,131,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,22,step_up,1,4.054353584006356,on,6,5,0.26,30,skill.STEP_WALK_MAX,step_up_0p26,0,3,2026-08-29T15:47:57Z,WALK,131,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,22,step_up,1,4.01991004001456,on,6,5,0.28,30,skill.STEP_WALK_MAX,step_up_0p28,0,3,2026-08-29T15:47:57Z,WALK,131,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,22,step_up,1,4.0141441852679955,on,6,5,0.3,30,skill.STEP_WALK_MAX,step_up_0p30,0,3,2026-08-29T15:47:57Z,WALK,131,80.0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 80 --results-csv outputs/swing_lift_steps.csv,19,step_up,1,4.008714810329681,on,6,5,0.02,30,skill.STEP_TROT_MAX,step_up_0p02,0,3,2026-08-29T15:47:57Z,TROT,131,80.0,nan
