switch_delay_s,task,level,skill,t_start_s,t_end_s,x_start_m,x_end_m,duration_s
0.21,staircase_walking_full_width,0,JUMP,28.7,29.5,8.13286,8.13286,0.8
0.21,staircase_walking_full_width,0,WALK,29.5,31.5,8.13286,8.53286,2
0.21,staircase_walking_full_width,0,RUN,31.5,32.9,8.53286,9.20486,1.4
0.21,staircase_walking_full_width,0,WALK,32.9,43.3,9.20486,11.2771,10.4
0.21,staircase_walking_full_width,0,RUN,43.3,44.8,11.2771,11.9654,1.5
0.21,staircase_walking_full_width,0,WALK,44.8,55.2,11.9654,14.0257,10.4
0.21,staircase_walking_full_width,0,RUN,55.2,58.8,14.0257,15.75,3.6
0.21,staircase_walking_full_width,1,TROT,0,0.2,1,1.11,0.2
0.21,staircase_walking_full_width,1,WALK,0.2,9.8,1.11,3.02,9.6
0.21,staircase_walking_full_width,1,RUN,9.8,11.2,3.02,3.692,1.4
0.21,staircase_walking_full_width,1,WALK,11.2,21.7,3.692,5.78429,10.5
0.21,staircase_walking_full_width,1,RUN,21.7,23.2,5.78429,6.45657,1.5
0.21,staircase_walking_full_width,1,JUMP,23.2,24,6.45657,6.45657,0.8
0.21,staircase_walking_full_width,1,WALK,24,26.8,6.45657,7.01657,2.8
0.21,staircase_walking_full_width,1,JUMP,26.8,27.6,7.01657,7.01657,0.8
0.21,staircase_walking_full_width,1,WALK,27.6,30.4,7.01657,7.57657,2.8
0.21,staircase_walking_full_width,1,JUMP,30.4,31.2,7.57657,7.57657,0.8
0.21,staircase_walking_full_width,1,WALK,31.2,34,7.57657,8.13286,2.8
0.21,staircase_walking_full_width,1,JUMP,34,34.8,8.13286,8.13286,0.8
0.21,staircase_walking_full_width,1,WALK,34.8,36.8,8.13286,8.53286,2
0.21,staircase_walking_full_width,1,RUN,36.8,38.2,8.53286,9.20486,1.4
0.21,staircase_walking_full_width,1,WALK,38.2,48.6,9.20486,11.2771,10.4
0.21,staircase_walking_full_width,1,RUN,48.6,50.1,11.2771,11.9654,1.5
0.21,staircase_walking_full_width,1,WALK,50.1,60.5,11.9654,14.0257,10.4
0.21,staircase_walking_full_width,1,RUN,60.5,64.1,14.0257,15.75,3.6
0.21,staircase_walking_full_width,2,TROT,0,0.2,1,1.11,0.2
0.21,staircase_walking_full_width,2,WALK,0.2,0.5,1.11,1.17,0.3
0.21,staircase_walking_full_width,2,JUMP,0.5,1.3,1.17,1.17,0.8
0.21,staircase_walking_full_width,2,WALK,1.3,4,1.17,1.71,2.7
0.21,staircase_walking_full_width,2,JUMP,4,4.8,1.71,1.71,0.8
0.21,staircase_walking_full_width,2,WALK,4.8,7.6,1.71,2.26,2.8
0.21,staircase_walking_full_width,2,JUMP,7.6,8.4,2.26,2.26,0.8
0.21,staircase_walking_full_width,2,WALK,8.4,11,2.26,2.78,2.6
0.21,staircase_walking_full_width,2,RUN,11,11.8,2.78,3.164,0.8
0.21,staircase_walking_full_width,2,WALK,11.8,20.9,3.164,4.97143,9.1
0.21,staircase_walking_full_width,2,RUN,20.9,21.7,4.97143,5.33486,0.8
0.21,staircase_walking_full_width,2,JUMP,21.7,22.5,5.33486,5.33486,0.8
0.21,staircase_walking_full_width,2,WALK,22.5,31.7,5.33486,7.17429,9.2
0.21,staircase_walking_full_width,2,RUN,31.7,32.5,7.17429,7.55829,0.8
0.21,staircase_walking_full_width,2,WALK,32.5,41.6,7.55829,9.36571,9.1
0.21,staircase_walking_full_width,2,RUN,41.6,42.4,9.36571,9.74971,0.8
0.21,staircase_walking_full_width,2,WALK,42.4,51.6,9.74971,11.5686,9.2
0.21,staircase_walking_full_width,2,RUN,51.6,54.6,11.5686,13,3
0.21,staircase_walking_full_width,3,TROT,0,0.2,1,1.11,0.2
0.21,staircase_walking_full_width,3,WALK,0.2,2.3,1.11,1.53,2.1
0.21,staircase_walking_full_width,3,JUMP,2.3,3.1,1.53,1.53,0.8
0.21,staircase_walking_full_width,3,WALK,3.1,5.9,1.53,2.08,2.8
0.21,staircase_walking_full_width,3,JUMP,5.9,6.7,2.08,2.08,0.8
0.21,staircase_walking_full_width,3,WALK,6.7,9.4,2.08,2.62,2.7
0.21,staircase_walking_full_width,3,JUMP,9.4,10.2,2.62,2.62,0.8
0.21,staircase_walking_full_width,3,WALK,10.2,11,2.62,2.78,0.8
0.21,staircase_walking_full_width,3,RUN,11,11.8,2.78,3.164,0.8
0.21,staircase_walking_full_width,3,WALK,11.8,20.9,3.164,4.97143,9.1
0.21,staircase_walking_full_width,3,RUN,20.9,21.7,4.97143,5.33486,0.8
0.21,staircase_walking_full_width,3,WALK,21.7,30.9,5.33486,7.17429,9.2
0.21,staircase_walking_full_width,3,RUN,30.9,31.7,7.17429,7.55829,0.8
0.21,staircase_walking_full_width,3,WALK,31.7,40.8,7.55829,9.36571,9.1
0.21,staircase_walking_full_width,3,RUN,40.8,41.6,9.36571,9.74971,0.8
0.21,staircase_walking_full_width,3,WALK,41.6,50.8,9.74971,11.5686,9.2
0.21,staircase_walking_full_width,3,RUN,50.8,53.8,11.5686,13,3
0.21,staircase_walking_full_width,4,TROT,0,0.2,1,1.11,0.2
0.21,staircase_walking_full_width,4,WALK,0.2,1.3,1.11,1.33,1.1
0.21,staircase_walking_full_width,4,JUMP,1.3,2.1,1.33,1.33,0.8
0.21,staircase_walking_full_width,4,WALK,2.1,4.8,1.33,1.87,2.7
0.21,staircase_walking_full_width,4,JUMP,4.8,5.6,1.87,1.87,0.8
0.21,staircase_walking_full_width,4,WALK,5.6,8.4,1.87,2.42,2.8
0.21,staircase_walking_full_width,4,JUMP,8.4,9.2,2.42,2.42,0.8
0.21,staircase_walking_full_width,4,WALK,9.2,11,2.42,2.78,1.8
0.21,staircase_walking_full_width,4,RUN,11,11.8,2.78,3.164,0.8
0.21,staircase_walking_full_width,4,WALK,11.8,20.9,3.164,4.97143,9.1
0.21,staircase_walking_full_width,4,RUN,20.9,21.7,4.97143,5.33486,0.8
0.21,staircase_walking_full_width,4,WALK,21.7,30.9,5.33486,7.17429,9.2
0.21,staircase_walking_full_width,4,RUN,30.9,31.7,7.17429,7.55829,0.8
0.21,staircase_walking_full_width,4,WALK,31.7,40.8,7.55829,9.36571,9.1
0.21,staircase_walking_full_width,4,RUN,40.8,41.6,9.36571,9.74971,0.8
0.21,staircase_walking_full_width,4,WALK,41.6,50.8,9.74971,11.5686,9.2
0.21,staircase_walking_full_width,4,RUN,50.8,53.8,11.5686,13,3
0.21,staircase_walking_full_width,5,TROT,0,0.2,1,1.11,0.2
0.21,staircase_walking_full_width,5,JUMP,0.2,1,1.11,1.11,0.8
0.21,staircase_walking_full_width,5,WALK,1,3.7,1.11,1.65,2.7
0.21,staircase_walking_full_width,5,JUMP,3.7,4.5,1.65,1.65,0.8
0.21,staircase_walking_full_width,5,WALK,4.5,7.3,1.65,2.2,2.8
0.21,staircase_walking_full_width,5,JUMP,7.3,8.1,2.2,2.2,0.8
0.21,staircase_walking_full_width,5,WALK,8.1,10.8,2.2,2.74,2.7
0.21,staircase_walking_full_width,5,JUMP,10.8,11.6,2.74,2.74,0.8
0.21,staircase_walking_full_width,5,WALK,11.6,12.3,2.74,2.88,0.7
0.21,staircase_walking_full_width,5,RUN,12.3,12.9,2.88,3.168,0.6
0.21,staircase_walking_full_width,5,WALK,12.9,22,3.168,4.97143,9.1
0.21,staircase_walking_full_width,5,RUN,22,22.8,4.97143,5.33486,0.8
0.21,staircase_walking_full_width,5,WALK,22.8,32,5.33486,7.17429,9.2
0.21,staircase_walking_full_width,5,RUN,32,32.8,7.17429,7.55829,0.8
0.21,staircase_walking_full_width,5,WALK,32.8,41.9,7.55829,9.36571,9.1
0.21,staircase_walking_full_width,5,RUN,41.9,42.7,9.36571,9.74971,0.8
0.21,staircase_walking_full_width,5,WALK,42.7,51.9,9.74971,11.5686,9.2
0.21,staircase_walking_full_width,5,RUN,51.9,54.9,11.5686,13,3
0.21,staircase_walking_full_width,6,TROT,0,0.2,1,1.11,0.2
0.21,staircase_walking_full_width,6,WALK,0.2,3.5,1.11,1.77,3.3
0.21,staircase_walking_full_width,6,JUMP,3.5,4.3,1.77,1.77,0.8
0.21,staircase_walking_full_width,6,WALK,4.3,7.1,1.77,2.32,2.8
0.21,staircase_walking_full_width,6,JUMP,7.1,7.9,2.32,2.32,0.8
0.21,staircase_walking_full_width,6,WALK,7.9,10.2,2.32,2.78,2.3
0.21,staircase_walking_full_width,6,RUN,10.2,11,2.78,3.164,0.8
0.21,staircase_walking_full_width,6,WALK,11,20.1,3.164,4.97143,9.1
0.21,staircase_walking_full_width,6,RUN,20.1,20.9,4.97143,5.33486,0.8
0.21,staircase_walking_full_width,6,WALK,20.9,30.1,5.33486,7.17429,9.2
0.21,staircase_walking_full_width,6,RUN,30.1,30.9,7.17429,7.55829,0.8
0.21,staircase_walking_full_width,6,WALK,30.9,40,7.55829,9.36571,9.1
0.21,staircase_walking_full_width,6,RUN,40,40.8,9.36571,9.74971,0.8
0.21,staircase_walking_full_width,6,WALK,40.8,50,9.74971,11.5686,9.2
0.21,staircase_walking_full_width,6,RUN,50,53,11.5686,13,3
0.21,staircase_walking_full_width,7,TROT,0,0.2,1,1.11,0.2
0.21,staircase_walking_full_width,7,WALK,0.2,8.6,1.11,2.78,8.4
0.21,staircase_walking_full_width,7,RUN,8.6,9.4,2.78,3.164,0.8
0.21,staircase_walking_full_width,7,WALK,9.4,18.5,3.164,4.97143,9.1
0.21,staircase_walking_full_width,7,RUN,18.5,19.3,4.97143,5.33486,0.8
0.21,staircase_walking_full_width,7,WALK,19.3,28.5,5.33486,7.17429,9.2
0.21,staircase_walking_full_width,7,RUN,28.5,29.3,7.17429,7.55829,0.8
0.21,staircase_walking_full_width,7,WALK,29.3,38.4,7.55829,9.36571,9.1
0.21,staircase_walking_full_width,7,RUN,38.4,39.2,9.36571,9.74971,0.8
0.21,staircase_walking_full_width,7,WALK,39.2,48.4,9.74971,11.5686,9.2
0.21,staircase_walking_full_width,7,RUN,48.4,51.4,11.5686,13,3
0.21,staircase_walking_full_width,8,TROT,0,0.2,1,1.11,0.2
0.21,staircase_walking_full_width,8,JUMP,0.2,1,1.11,1.11,0.8
0.21,staircase_walking_full_width,8,WALK,1,8.1,1.11,2.52,7.1
0.21,staircase_walking_full_width,8,RUN,8.1,8.4,2.52,2.664,0.3
0.21,staircase_walking_full_width,8,WALK,8.4,16,2.664,4.17857,7.6
0.21,staircase_walking_full_width,8,RUN,16,16.3,4.17857,4.32257,0.3
0.21,staircase_walking_full_width,8,WALK,16.3,23.8,4.32257,5.81571,7.5
0.21,staircase_walking_full_width,8,RUN,23.8,24.1,5.81571,5.95971,0.3
0.21,staircase_walking_full_width,8,WALK,24.1,31.7,5.95971,7.47429,7.6
0.21,staircase_walking_full_width,8,RUN,31.7,32,7.47429,7.61829,0.3
0.21,staircase_walking_full_width,8,WALK,32,39.6,7.61829,9.13143,7.6
0.21,staircase_walking_full_width,8,RUN,39.6,42,9.13143,10.25,2.4
0.21,staircase_walking_full_width,9,TROT,0,0.2,1,1.11,0.2
0.21,staircase_walking_full_width,9,WALK,0.2,7.3,1.11,2.52,7.1
0.21,staircase_walking_full_width,9,RUN,7.3,7.6,2.52,2.664,0.3
0.21,staircase_walking_full_width,9,WALK,7.6,15.2,2.664,4.17857,7.6
0.21,staircase_walking_full_width,9,RUN,15.2,15.5,4.17857,4.32257,0.3
0.21,staircase_walking_full_width,9,WALK,15.5,23,4.32257,5.81571,7.5
0.21,staircase_walking_full_width,9,RUN,23,23.3,5.81571,5.95971,0.3
0.21,staircase_walking_full_width,9,WALK,23.3,30.9,5.95971,7.47429,7.6
0.21,staircase_walking_full_width,9,RUN,30.9,31.2,7.47429,7.61829,0.3
0.21,staircase_walking_full_width,9,WALK,31.2,38.8,7.61829,9.13143,7.6
0.21,staircase_walking_full_width,9,RUN,38.8,41.2,9.13143,10.25,2.4
0.21,staircase_walking,0,TROT,0,6.5,1,4.305,6.5
0.21,staircase_walking,0,RUN,6.5,9.1,4.305,5.5,2.6
0.21,staircase_walking,1,TROT,0,0.8,1,1.44,0.8
0.21,staircase_walking,1,WALK,0.8,15.1,1.44,4.25,14.3
0.21,staircase_walking,1,RUN,15.1,17.8,4.25,5.5,2.7
0.21,staircase_walking,2,TROT,0,0.8,1,1.44,0.8
0.21,staircase_walking,2,WALK,0.8,5.9,1.44,2.43,5.1
0.21,staircase_walking,2,JUMP,5.9,6.7,2.43,2.43,0.8
0.21,staircase_walking,2,WALK,6.7,9.4,2.43,2.97,2.7
0.21,staircase_walking,2,JUMP,9.4,10.2,2.97,2.97,0.8
0.21,staircase_walking,2,WALK,10.2,12.9,2.97,3.51,2.7
0.21,staircase_walking,2,JUMP,12.9,13.7,3.51,3.51,0.8
0.21,staircase_walking,2,WALK,13.7,16.4,3.51,4.05,2.7
0.21,staircase_walking,2,JUMP,16.4,17.2,4.05,4.05,0.8
0.21,staircase_walking,2,WALK,17.2,18.3,4.05,4.25,1.1
0.21,staircase_walking,2,RUN,18.3,21,4.25,5.5,2.7
0.21,staircase_walking,3,TROT,0,0.2,1,1.11,0.2
0.21,staircase_walking,3,WALK,0.2,1.8,1.11,1.43,1.6
0.21,staircase_walking,3,JUMP,1.8,2.6,1.43,1.43,0.8
0.21,staircase_walking,3,WALK,2.6,5.4,1.43,1.98,2.8
0.21,staircase_walking,3,JUMP,5.4,6.2,1.98,1.98,0.8
0.21,staircase_walking,3,WALK,6.2,9,1.98,2.53,2.8
0.21,staircase_walking,3,JUMP,9,9.8,2.53,2.53,0.8
0.21,staircase_walking,3,WALK,9.8,12.5,2.53,3.07,2.7
0.21,staircase_walking,3,JUMP,12.5,13.3,3.07,3.07,0.8
0.21,staircase_walking,3,WALK,13.3,16,3.07,3.61,2.7
0.21,staircase_walking,3,JUMP,16,16.8,3.61,3.61,0.8
0.21,staircase_walking,3,WALK,16.8,19.6,3.61,4.17,2.8
0.21,staircase_walking,3,JUMP,19.6,20.4,4.17,4.17,0.8
0.21,staircase_walking,3,WALK,20.4,21.1,4.17,4.29,0.7
0.21,staircase_walking,3,RUN,21.1,23.7,4.29,5.5,2.6
0.21,staircase_walking,4,TROT,0,0.2,1,1.11,0.2
0.21,staircase_walking,4,WALK,0.2,1.5,1.11,1.37,1.3
0.21,staircase_walking,4,JUMP,1.5,2.3,1.37,1.37,0.8
0.21,staircase_walking,4,WALK,2.3,5.1,1.37,1.92,2.8
0.21,staircase_walking,4,JUMP,5.1,5.9,1.92,1.92,0.8
0.21,staircase_walking,4,WALK,5.9,8.7,1.92,2.465,2.8
0.21,staircase_walking,4,JUMP,8.7,9.5,2.465,2.465,0.8
0.21,staircase_walking,4,WALK,9.5,12.3,2.465,3.015,2.8
0.21,staircase_walking,4,JUMP,12.3,13.1,3.015,3.015,0.8
0.21,staircase_walking,4,WALK,13.1,15.9,3.015,3.565,2.8
0.21,staircase_walking,4,JUMP,15.9,16.7,3.565,3.565,0.8
0.21,staircase_walking,4,WALK,16.7,19.1,3.565,4.025,2.4
0.21,staircase_walking,4,RUN,19.1,21.7,4.025,5.2,2.6
0.21,staircase_walking,5,TROT,0,0.2,1,1.11,0.2
0.21,staircase_walking,5,JUMP,0.2,1,1.11,1.11,0.8
0.21,staircase_walking,5,WALK,1,3.8,1.11,1.66,2.8
0.21,staircase_walking,5,JUMP,3.8,4.6,1.66,1.66,0.8
0.21,staircase_walking,5,WALK,4.6,7.3,1.66,2.2,2.7
0.21,staircase_walking,5,JUMP,7.3,8.1,2.2,2.2,0.8
0.21,staircase_walking,5,WALK,8.1,12.8,2.2,3.115,4.7
0.21,staircase_walking,5,JUMP,12.8,13.6,3.115,3.115,0.8
0.21,staircase_walking,5,WALK,13.6,18.3,3.115,4.025,4.7
0.21,staircase_walking,5,RUN,18.3,20.9,4.025,5.2,2.6
0.21,staircase_walking,6,TROT,0,0.2,1,1.11,0.2
0.21,staircase_walking,6,JUMP,0.2,1,1.11,1.11,0.8
0.21,staircase_walking,6,WALK,1,8.9,1.11,2.665,7.9
0.21,staircase_walking,6,JUMP,8.9,9.7,2.665,2.665,0.8
0.21,staircase_walking,6,WALK,9.7,16.7,2.665,4.025,7
0.21,staircase_walking,6,RUN,16.7,19.3,4.025,5.2,2.6
0.21,staircase_walking,7,TROT,0,0.2,1,1.11,0.2
0.21,staircase_walking,7,JUMP,0.2,1,1.11,1.11,0.8
0.21,staircase_walking,7,WALK,1,15.9,1.11,4.025,14.9
0.21,staircase_walking,7,RUN,15.9,18.5,4.025,5.2,2.6
0.21,staircase_walking,8,TROT,0,0.2,1,1.11,0.2
0.21,staircase_walking,8,WALK,0.2,15.1,1.11,4.025,14.9
0.21,staircase_walking,8,RUN,15.1,17.7,4.025,5.2,2.6
0.21,staircase_walking,9,TROT,0,0.2,1,1.11,0.2
0.21,staircase_walking,9,WALK,0.2,15.1,1.11,4.025,14.9
0.21,staircase_walking,9,RUN,15.1,17.7,4.025,5.2,2.6
0.21,staircase_climbing,0,TROT,0,0.2,1,1.11,0.2
0.21,staircase_climbing,0,WALK,0.2,3.6,1.11,1.78,3.4
0.21,staircase_climbing,0,RUN,3.6,4.9,1.78,2.404,1.3
0.21,staircase_climbing,0,WALK,4.9,9.1,2.404,3.225,4.2
0.21,staircase_climbing,0,RUN,9.1,10.4,3.225,3.849,1.3
0.21,staircase_climbing,0,WALK,10.4,14.6,3.849,4.675,4.2
0.21,staircase_climbing,0,RUN,14.6,15.9,4.675,5.299,1.3
0.21,staircase_climbing,0,WALK,15.9,20.1,5.299,6.125,4.2
0.21,staircase_climbing,0,RUN,20.1,21.4,6.125,6.749,1.3
0.21,staircase_climbing,0,WALK,21.4,25.6,6.749,7.575,4.2
0.21,staircase_climbing,0,RUN,25.6,26.9,7.575,8.199,1.3
0.21,staircase_climbing,0,WALK,26.9,31.1,8.199,9.025,4.2
0.21,staircase_climbing,0,RUN,31.1,35.7,9.025,11.2,4.6
0.21,staircase_climbing,1,TROT,0,0.2,1,1.11,0.2
0.21,staircase_climbing,1,WALK,0.2,3.6,1.11,1.78,3.4
0.21,staircase_climbing,1,RUN,3.6,4.9,1.78,2.404,1.3
0.21,staircase_climbing,1,WALK,4.9,9.1,2.404,3.225,4.2
0.21,staircase_climbing,1,RUN,9.1,10.4,3.225,3.849,1.3
0.21,staircase_climbing,1,WALK,10.4,14.6,3.849,4.675,4.2
0.21,staircase_climbing,1,RUN,14.6,15.9,4.675,5.299,1.3
0.21,staircase_climbing,1,WALK,15.9,20.1,5.299,6.125,4.2
0.21,staircase_climbing,1,RUN,20.1,21.4,6.125,6.749,1.3
0.21,staircase_climbing,1,WALK,21.4,25.6,6.749,7.575,4.2
0.21,staircase_climbing,1,RUN,25.6,26.9,7.575,8.199,1.3
0.21,staircase_climbing,1,WALK,26.9,31.1,8.199,9.025,4.2
0.21,staircase_climbing,1,RUN,31.1,35.7,9.025,11.2,4.6
0.21,staircase_climbing,2,TROT,0,0.2,1,1.11,0.2
0.21,staircase_climbing,2,WALK,0.2,3.6,1.11,1.78,3.4
0.21,staircase_climbing,2,RUN,3.6,4.9,1.78,2.404,1.3
0.21,staircase_climbing,2,WALK,4.9,9.1,2.404,3.225,4.2
0.21,staircase_climbing,2,RUN,9.1,10.4,3.225,3.849,1.3
0.21,staircase_climbing,2,WALK,10.4,14.6,3.849,4.675,4.2
0.21,staircase_climbing,2,RUN,14.6,15.9,4.675,5.299,1.3
0.21,staircase_climbing,2,WALK,15.9,20.1,5.299,6.125,4.2
0.21,staircase_climbing,2,RUN,20.1,21.4,6.125,6.749,1.3
0.21,staircase_climbing,2,WALK,21.4,25.6,6.749,7.575,4.2
0.21,staircase_climbing,2,RUN,25.6,26.9,7.575,8.199,1.3
0.21,staircase_climbing,2,WALK,26.9,31.1,8.199,9.025,4.2
0.21,staircase_climbing,2,RUN,31.1,35.7,9.025,11.2,4.6
0.21,staircase_climbing,3,TROT,0,0.2,1,1.11,0.2
0.21,staircase_climbing,3,WALK,0.2,3.6,1.11,1.78,3.4
0.21,staircase_climbing,3,RUN,3.6,4.9,1.78,2.404,1.3
0.21,staircase_climbing,3,WALK,4.9,9.1,2.404,3.225,4.2
0.21,staircase_climbing,3,RUN,9.1,10.4,3.225,3.849,1.3
0.21,staircase_climbing,3,WALK,10.4,14.6,3.849,4.675,4.2
0.21,staircase_climbing,3,RUN,14.6,15.9,4.675,5.299,1.3
0.21,staircase_climbing,3,WALK,15.9,20.1,5.299,6.125,4.2
0.21,staircase_climbing,3,RUN,20.1,21.4,6.125,6.749,1.3
0.21,staircase_climbing,3,WALK,21.4,25.6,6.749,7.575,4.2
0.21,staircase_climbing,3,RUN,25.6,26.9,7.575,8.199,1.3
0.21,staircase_climbing,3,WALK,26.9,31.1,8.199,9.025,4.2
0.21,staircase_climbing,3,RUN,31.1,35.7,9.025,11.2,4.6
0.21,staircase_climbing,4,TROT,0,0.2,1,1.11,0.2
0.21,staircase_climbing,4,WALK,0.2,3.6,1.11,1.78,3.4
0.21,staircase_climbing,4,RUN,3.6,4.9,1.78,2.404,1.3
0.21,staircase_climbing,4,WALK,4.9,9.1,2.404,3.225,4.2
0.21,staircase_climbing,4,RUN,9.1,10.4,3.225,3.849,1.3
0.21,staircase_climbing,4,WALK,10.4,14.6,3.849,4.675,4.2
0.21,staircase_climbing,4,RUN,14.6,15.9,4.675,5.299,1.3
0.21,staircase_climbing,4,WALK,15.9,20.1,5.299,6.125,4.2
0.21,staircase_climbing,4,RUN,20.1,21.4,6.125,6.749,1.3
0.21,staircase_climbing,4,WALK,21.4,25.6,6.749,7.575,4.2
0.21,staircase_climbing,4,RUN,25.6,26.9,7.575,8.199,1.3
0.21,staircase_climbing,4,WALK,26.9,31.1,8.199,9.025,4.2
0.21,staircase_climbing,4,RUN,31.1,35.7,9.025,11.2,4.6
0.21,staircase_climbing,5,TROT,0,0.2,1,1.11,0.2
0.21,staircase_climbing,5,WALK,0.2,3.6,1.11,1.78,3.4
0.21,staircase_climbing,5,RUN,3.6,4.8,1.78,2.356,1.2
0.21,staircase_climbing,5,WALK,4.8,9,2.356,3.18,4.2
0.21,staircase_climbing,5,RUN,9,10.2,3.18,3.756,1.2
0.21,staircase_climbing,5,WALK,10.2,14.4,3.756,4.58,4.2
0.21,staircase_climbing,5,RUN,14.4,15.6,4.58,5.156,1.2
0.21,staircase_climbing,5,WALK,15.6,19.8,5.156,5.98,4.2
0.21,staircase_climbing,5,RUN,19.8,21,5.98,6.556,1.2
0.21,staircase_climbing,5,WALK,21,25.2,6.556,7.38,4.2
0.21,staircase_climbing,5,RUN,25.2,26.4,7.38,7.956,1.2
0.21,staircase_climbing,5,WALK,26.4,30.6,7.956,8.78,4.2
0.21,staircase_climbing,5,RUN,30.6,35.1,8.78,10.9,4.5
0.21,staircase_climbing,6,TROT,0,0.2,1,1.11,0.2
0.21,staircase_climbing,6,WALK,0.2,3.6,1.11,1.78,3.4
0.21,staircase_climbing,6,RUN,3.6,4.8,1.78,2.356,1.2
0.21,staircase_climbing,6,WALK,4.8,9,2.356,3.18,4.2
0.21,staircase_climbing,6,RUN,9,10.2,3.18,3.756,1.2
0.21,staircase_climbing,6,WALK,10.2,14.4,3.756,4.58,4.2
0.21,staircase_climbing,6,RUN,14.4,15.6,4.58,5.156,1.2
0.21,staircase_climbing,6,WALK,15.6,19.8,5.156,5.98,4.2
0.21,staircase_climbing,6,RUN,19.8,21,5.98,6.556,1.2
0.21,staircase_climbing,6,WALK,21,25.2,6.556,7.38,4.2
0.21,staircase_climbing,6,RUN,25.2,26.4,7.38,7.956,1.2
0.21,staircase_climbing,6,WALK,26.4,30.6,7.956,8.78,4.2
0.21,staircase_climbing,6,RUN,30.6,35.1,8.78,10.9,4.5
0.21,staircase_climbing,7,TROT,0,0.2,1,1.11,0.2
0.21,staircase_climbing,7,WALK,0.2,3.6,1.11,1.78,3.4
0.21,staircase_climbing,7,RUN,3.6,4.8,1.78,2.356,1.2
0.21,staircase_climbing,7,WALK,4.8,9,2.356,3.18,4.2
0.21,staircase_climbing,7,RUN,9,10.2,3.18,3.756,1.2
0.21,staircase_climbing,7,WALK,10.2,14.4,3.756,4.58,4.2
0.21,staircase_climbing,7,RUN,14.4,15.6,4.58,5.156,1.2
0.21,staircase_climbing,7,WALK,15.6,19.8,5.156,5.98,4.2
0.21,staircase_climbing,7,RUN,19.8,21,5.98,6.556,1.2
0.21,staircase_climbing,7,WALK,21,25.2,6.556,7.38,4.2
0.21,staircase_climbing,7,RUN,25.2,26.4,7.38,7.956,1.2
0.21,staircase_climbing,7,WALK,26.4,30.6,7.956,8.78,4.2
0.21,staircase_climbing,7,RUN,30.6,35.1,8.78,10.9,4.5
0.21,staircase_climbing,8,TROT,0,0.2,1,1.11,0.2
0.21,staircase_climbing,8,WALK,0.2,3.6,1.11,1.78,3.4
0.21,staircase_climbing,8,RUN,3.6,4.8,1.78,2.356,1.2
0.21,staircase_climbing,8,WALK,4.8,9,2.356,3.18,4.2
0.21,staircase_climbing,8,RUN,9,10.2,3.18,3.756,1.2
0.21,staircase_climbing,8,WALK,10.2,14.4,3.756,4.58,4.2
0.21,staircase_climbing,8,RUN,14.4,15.6,4.58,5.156,1.2
0.21,staircase_climbing,8,WALK,15.6,19.8,5.156,5.98,4.2
0.21,staircase_climbing,8,RUN,19.8,21,5.98,6.556,1.2
0.21,staircase_climbing,8,WALK,21,25.2,6.556,7.38,4.2
0.21,staircase_climbing,8,RUN,25.2,26.4,7.38,7.956,1.2
0.21,staircase_climbing,8,WALK,26.4,30.6,7.956,8.78,4.2
0.21,staircase_climbing,8,RUN,30.6,35.1,8.78,10.9,4.5
0.21,staircase_climbing,9,TROT,0,0.2,1,1.11,0.2
0.21,staircase_climbing,9,WALK,0.2,3.6,1.11,1.78,3.4
0.21,staircase_climbing,9,RUN,3.6,4.8,1.78,2.356,1.2
0.21,staircase_climbing,9,WALK,4.8,9,2.356,3.18,4.2
0.21,staircase_climbing,9,RUN,9,10.2,3.18,3.756,1.2
0.21,staircase_climbing,9,WALK,10.2,14.4,3.756,4.58,4.2
0.21,staircase_climbing,9,RUN,14.4,15.6,4.58,5.156,1.2
0.21,staircase_climbing,9,WALK,15.6,19.8,5.156,5.98,4.2
0.21,staircase_climbing,9,RUN,19.8,21,5.98,6.556,1.2
0.21,staircase_climbing,9,WALK,21,25.2,6.556,7.38,4.2
0.21,staircase_climbing,9,RUN,25.2,26.4,7.38,7.956,1.2
0.21,staircase_climbing,9,WALK,26.4,30.6,7.956,8.78,4.2
0.21,staircase_climbing,9,RUN,30.6,35.1,8.78,10.9,4.5
0.21,staircase_spiral,0,TROT,0,0.2,1,1.10922,0.2
0.21,staircase_spiral,0,RUN,0.2,6.1,1.10922,3.87912,5.9
0.21,staircase_spiral,0,TROT,6.1,16.4,3.87912,5.52465,10.3
0.21,staircase_spiral,0,WALK,16.4,20,5.52465,5.08601,3.6
0.21,staircase_spiral,1,TROT,0,0.2,1,1.10923,0.2
0.21,staircase_spiral,1,RUN,0.2,6.2,1.10923,3.94683,6
0.21,staircase_spiral,1,TROT,6.2,16.3,3.94683,5.57476,10.1
0.21,staircase_spiral,1,RUN,16.3,16.6,5.57476,5.48498,0.3
0.21,staircase_spiral,1,WALK,16.6,19.6,5.48498,5.12155,3
0.21,staircase_spiral,2,TROT,0,0.2,1,1.10924,0.2
0.21,staircase_spiral,2,RUN,0.2,6.2,1.10924,3.96707,6
0.21,staircase_spiral,2,WALK,6.2,24.6,3.96707,6.83044,18.4
0.21,staircase_spiral,2,RUN,24.6,24.9,6.83044,6.74065,0.3
0.21,staircase_spiral,2,WALK,24.9,28,6.74065,6.35513,3.1
0.21,staircase_spiral,2,RUN,28,28.3,6.35513,6.21113,0.3
