argv,drift_max_m,entry_frame,family,fell,final_dist_m,foot_com_height_m,foot_comp,foot_gain,foot_len_bias,foot_offset_clip_m,foot_vy_avg_n,foot_yaw_bias,grid_cols,grid_rows,heading,heading_cap_rad,heading_len,heading_len_cap_rad,inplace_at,level_m,n_probes,param,probe,reached,rep,run_utc,score,settle_ok,skill,spawn_x,spawn_z0_m,steps,swing_lift_mm,swing_lift_sym,t_reached_s,yaw_cum_deg,yaw_ok_deg
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_V.npz --foot-vy-avg-n 20,,19,step_up,1,4.177028620906935,,on,half-stance,0.0,0.0,20,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.18,15,skill.STEP_TROT_MAX,step_up_0p18,0,3,2026-08-31T15:56:06Z,goal,1,TROT,1.0,0.0,84,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_V.npz --foot-vy-avg-n 20,,19,step_up,1,4.193384344555778,,on,half-stance,0.0,0.0,20,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.2,15,skill.STEP_TROT_MAX,step_up_0p20,0,3,2026-08-31T15:56:06Z,goal,1,TROT,0.9999999999999982,0.0,84,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_V.npz --foot-vy-avg-n 20,,19,step_up,1,4.157678752258683,,on,half-stance,0.0,0.0,20,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.22,15,skill.STEP_TROT_MAX,step_up_0p22,0,3,2026-08-31T15:56:06Z,goal,1,TROT,0.9999999999999964,0.0,84,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_V.npz --foot-vy-avg-n 20,,19,step_up,1,4.1599569198995265,,on,half-stance,0.0,0.0,20,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.24,15,skill.STEP_TROT_MAX,step_up_0p24,0,3,2026-08-31T15:56:06Z,goal,1,TROT,1.0,0.0,84,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_V.npz --foot-vy-avg-n 20,,19,step_up,1,4.189926130399525,,on,half-stance,0.0,0.0,20,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.26,15,skill.STEP_TROT_MAX,step_up_0p26,0,3,2026-08-31T15:56:06Z,goal,1,TROT,1.0,0.0,84,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_V.npz --foot-vy-avg-n 20,,19,step_up,1,4.190226092554032,,on,half-stance,0.0,0.0,20,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.28,15,skill.STEP_TROT_MAX,step_up_0p28,0,3,2026-08-31T15:56:06Z,goal,1,TROT,0.9999999999999982,0.0,84,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_V.npz --foot-vy-avg-n 20,,19,step_up,1,4.196388014129091,,on,half-stance,0.0,0.0,20,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.3,15,skill.STEP_TROT_MAX,step_up_0p30,0,3,2026-08-31T15:56:06Z,goal,1,TROT,0.9999999999999964,0.0,84,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_V.npz --foot-vy-avg-n 20,,26,step_up,1,4.287829385256352,,on,half-stance,0.0,0.0,20,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.02,15,skill.STEP_TROT_MAX,step_up_0p02,0,4,2026-08-31T15:56:06Z,goal,1,TROT,1.0,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_V.npz --foot-vy-avg-n 20,,26,step_up,1,4.290136940734289,,on,half-stance,0.0,0.0,20,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.04,15,skill.STEP_TROT_MAX,step_up_0p04,0,4,2026-08-31T15:56:06Z,goal,1,TROT,0.9999999999999982,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_V.npz --foot-vy-avg-n 20,,26,step_up,1,4.290843145467917,,on,half-stance,0.0,0.0,20,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.06,15,skill.STEP_TROT_MAX,step_up_0p06,0,4,2026-08-31T15:56:06Z,goal,1,TROT,0.9999999999999964,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_V.npz --foot-vy-avg-n 20,,26,step_up,1,4.296143366758725,,on,half-stance,0.0,0.0,20,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.08,15,skill.STEP_TROT_MAX,step_up_0p08,0,4,2026-08-31T15:56:06Z,goal,1,TROT,1.0,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_V.npz --foot-vy-avg-n 20,,26,step_up,1,4.283631814944567,,on,half-stance,0.0,0.0,20,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.1,15,skill.STEP_TROT_MAX,step_up_0p10,0,4,2026-08-31T15:56:06Z,goal,1,TROT,1.0,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_V.npz --foot-vy-avg-n 20,,26,step_up,1,4.2842522838788355,,on,half-stance,0.0,0.0,20,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.12,15,skill.STEP_TROT_MAX,step_up_0p12,0,4,2026-08-31T15:56:06Z,goal,1,TROT,0.9999999999999982,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_V.npz --foot-vy-avg-n 20,,26,step_up,1,4.286446109600315,,on,half-stance,0.0,0.0,20,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.14,15,skill.STEP_TROT_MAX,step_up_0p14,0,4,2026-08-31T15:56:06Z,goal,1,TROT,0.9999999999999964,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_V.npz --foot-vy-avg-n 20,,26,step_up,1,4.287758938484095,,on,half-stance,0.0,0.0,20,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.16,15,skill.STEP_TROT_MAX,step_up_0p16,0,4,2026-08-31T15:56:06Z,goal,1,TROT,1.0,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_V.npz --foot-vy-avg-n 20,,26,step_up,1,4.291176019027645,,on,half-stance,0.0,0.0,20,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.18,15,skill.STEP_TROT_MAX,step_up_0p18,0,4,2026-08-31T15:56:06Z,goal,1,TROT,1.0,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_V.npz --foot-vy-avg-n 20,,26,step_up,1,4.292852083534124,,on,half-stance,0.0,0.0,20,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.2,15,skill.STEP_TROT_MAX,step_up_0p20,0,4,2026-08-31T15:56:06Z,goal,1,TROT,0.9999999999999982,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_V.npz --foot-vy-avg-n 20,,26,step_up,1,4.298570944959391,,on,half-stance,0.0,0.0,20,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.22,15,skill.STEP_TROT_MAX,step_up_0p22,0,4,2026-08-31T15:56:06Z,goal,1,TROT,0.9999999999999964,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_V.npz --foot-vy-avg-n 20,,26,step_up,1,4.2900111042636695,,on,half-stance,0.0,0.0,20,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.24,15,skill.STEP_TROT_MAX,step_up_0p24,0,4,2026-08-31T15:56:06Z,goal,1,TROT,1.0,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_V.npz --foot-vy-avg-n 20,,26,step_up,1,4.288419587571253,,on,half-stance,0.0,0.0,20,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.26,15,skill.STEP_TROT_MAX,step_up_0p26,0,4,2026-08-31T15:56:06Z,goal,1,TROT,1.0,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_V.npz --foot-vy-avg-n 20,,26,step_up,1,4.288625119946756,,on,half-stance,0.0,0.0,20,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.28,15,skill.STEP_TROT_MAX,step_up_0p28,0,4,2026-08-31T15:56:06Z,goal,1,TROT,0.9999999999999982,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_V.npz --foot-vy-avg-n 20,,26,step_up,1,4.2924732624099775,,on,half-stance,0.0,0.0,20,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.3,15,skill.STEP_TROT_MAX,step_up_0p30,0,4,2026-08-31T15:56:06Z,goal,1,TROT,0.9999999999999964,0.0,58,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,0,step_up,1,1.8351296811157676,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.02,15,skill.STEP_TROT_MAX,step_up_0p02,0,0,2026-08-31T15:56:56Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,0,step_up,0,1.4605231797767806,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.04,15,skill.STEP_TROT_MAX,step_up_0p04,0,0,2026-08-31T15:56:56Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,0,step_up,0,1.394418918898933,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.06,15,skill.STEP_TROT_MAX,step_up_0p06,0,0,2026-08-31T15:56:56Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,0,step_up,0,1.5125817715631198,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.08,15,skill.STEP_TROT_MAX,step_up_0p08,0,0,2026-08-31T15:56:56Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,0,step_up,0,1.6180691958696705,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.1,15,skill.STEP_TROT_MAX,step_up_0p10,0,0,2026-08-31T15:56:56Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,0,step_up,0,1.410492716561462,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.12,15,skill.STEP_TROT_MAX,step_up_0p12,0,0,2026-08-31T15:56:56Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,0,step_up,1,1.9517437001609308,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.14,15,skill.STEP_TROT_MAX,step_up_0p14,0,0,2026-08-31T15:56:56Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,0,step_up,1,1.773852470907783,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.16,15,skill.STEP_TROT_MAX,step_up_0p16,0,0,2026-08-31T15:56:56Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,0,step_up,1,1.984400679838551,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.18,15,skill.STEP_TROT_MAX,step_up_0p18,0,0,2026-08-31T15:56:56Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,0,step_up,0,1.7527089237481672,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.2,15,skill.STEP_TROT_MAX,step_up_0p20,0,0,2026-08-31T15:56:56Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,0,step_up,1,1.9633903424338854,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.22,15,skill.STEP_TROT_MAX,step_up_0p22,0,0,2026-08-31T15:56:56Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,0,step_up,1,1.9390739058039348,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.24,15,skill.STEP_TROT_MAX,step_up_0p24,0,0,2026-08-31T15:56:56Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,0,step_up,1,1.9587205678493953,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.26,15,skill.STEP_TROT_MAX,step_up_0p26,0,0,2026-08-31T15:56:56Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,0,step_up,1,2.0992411966688103,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.28,15,skill.STEP_TROT_MAX,step_up_0p28,0,0,2026-08-31T15:56:56Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,0,step_up,1,1.9746279598977152,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.3,15,skill.STEP_TROT_MAX,step_up_0p30,0,0,2026-08-31T15:56:56Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,6,step_up,0,3.149143944317066,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.02,15,skill.STEP_TROT_MAX,step_up_0p02,0,1,2026-08-31T15:56:56Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,6,step_up,1,3.337929399611275,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.04,15,skill.STEP_TROT_MAX,step_up_0p04,0,1,2026-08-31T15:56:56Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,6,step_up,1,3.3605317239685526,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.06,15,skill.STEP_TROT_MAX,step_up_0p06,0,1,2026-08-31T15:56:56Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,6,step_up,0,3.280681519423374,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.08,15,skill.STEP_TROT_MAX,step_up_0p08,0,1,2026-08-31T15:56:56Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,6,step_up,1,3.0250084195721354,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.1,15,skill.STEP_TROT_MAX,step_up_0p10,0,1,2026-08-31T15:56:56Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,6,step_up,1,3.272772080513257,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.12,15,skill.STEP_TROT_MAX,step_up_0p12,0,1,2026-08-31T15:56:56Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,6,step_up,1,3.038850137249609,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.14,15,skill.STEP_TROT_MAX,step_up_0p14,0,1,2026-08-31T15:56:56Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,6,step_up,0,3.2160484993813734,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.16,15,skill.STEP_TROT_MAX,step_up_0p16,0,1,2026-08-31T15:56:56Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,6,step_up,1,3.096851627778244,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.18,15,skill.STEP_TROT_MAX,step_up_0p18,0,1,2026-08-31T15:56:56Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,6,step_up,1,3.0798078481856126,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.2,15,skill.STEP_TROT_MAX,step_up_0p20,0,1,2026-08-31T15:56:56Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,6,step_up,1,3.1124991828467095,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.22,15,skill.STEP_TROT_MAX,step_up_0p22,0,1,2026-08-31T15:56:56Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,6,step_up,1,3.052045416640451,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.24,15,skill.STEP_TROT_MAX,step_up_0p24,0,1,2026-08-31T15:56:56Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,6,step_up,0,3.1182889224018724,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.26,15,skill.STEP_TROT_MAX,step_up_0p26,0,1,2026-08-31T15:56:56Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,6,step_up,1,3.266319232381689,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.28,15,skill.STEP_TROT_MAX,step_up_0p28,0,1,2026-08-31T15:56:56Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,6,step_up,1,3.050408454779086,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.3,15,skill.STEP_TROT_MAX,step_up_0p30,0,1,2026-08-31T15:56:56Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,13,step_up,1,18.48795868969029,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.02,15,skill.STEP_TROT_MAX,step_up_0p02,0,2,2026-08-31T15:56:56Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,13,step_up,1,3.980904232509713,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.04,15,skill.STEP_TROT_MAX,step_up_0p04,0,2,2026-08-31T15:56:56Z,goal,1,TROT,0.9999999999999982,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,13,step_up,1,4.443900414224978,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.06,15,skill.STEP_TROT_MAX,step_up_0p06,0,2,2026-08-31T15:56:56Z,goal,1,TROT,0.9999999999999964,0.0,901,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --results-csv outputs/trot_capture.csv --trace-npz outputs/trace_trot_cap_M.npz --foot-offset-clip-m 0.05,,13,step_up,1,4.000395475483797,,on,half-stance,0.0,0.05,0,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.08,15,skill.STEP_TROT_MAX,step_up_0p08,0,2,2026-08-31T15:56:56Z,goal,1,TROT,1.0,0.0,901,0.0,1,nan,,
