argv,entry_frame,family,fell,final_dist_m,foot_comp,grid_cols,grid_rows,level_m,n_probes,param,probe,reached,rep,run_utc,skill,steps,swing_lift_mm,swing_lift_sym,t_reached_s
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,2.499576942838241,on,6,5,0.08,30,skill.STEP_WALK_MAX,step_up_0p08,0,1,2026-08-30T15:29:52Z,WALK,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,3.3660375028813463,on,6,5,0.1,30,skill.STEP_WALK_MAX,step_up_0p10,0,1,2026-08-30T15:29:52Z,WALK,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,3.390496391165535,on,6,5,0.12,30,skill.STEP_WALK_MAX,step_up_0p12,0,1,2026-08-30T15:29:52Z,WALK,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,3.344722077444713,on,6,5,0.14,30,skill.STEP_WALK_MAX,step_up_0p14,0,1,2026-08-30T15:29:52Z,WALK,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,2.6853192490582254,on,6,5,0.16,30,skill.STEP_WALK_MAX,step_up_0p16,0,1,2026-08-30T15:29:52Z,WALK,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,2.5395407470999447,on,6,5,0.18,30,skill.STEP_WALK_MAX,step_up_0p18,0,1,2026-08-30T15:29:52Z,WALK,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,2.519255241893985,on,6,5,0.2,30,skill.STEP_WALK_MAX,step_up_0p20,0,1,2026-08-30T15:29:52Z,WALK,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,3.9341588571286374,on,6,5,0.22,30,skill.STEP_WALK_MAX,step_up_0p22,0,1,2026-08-30T15:29:52Z,WALK,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,2.6433952984644047,on,6,5,0.24,30,skill.STEP_WALK_MAX,step_up_0p24,0,1,2026-08-30T15:29:52Z,WALK,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,1.655418343999945,on,6,5,0.26,30,skill.STEP_WALK_MAX,step_up_0p26,0,1,2026-08-30T15:29:52Z,WALK,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,2.5738481430772513,on,6,5,0.28,30,skill.STEP_WALK_MAX,step_up_0p28,0,1,2026-08-30T15:29:52Z,WALK,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,7,step_up,1,2.4136834962811946,on,6,5,0.3,30,skill.STEP_WALK_MAX,step_up_0p30,0,1,2026-08-30T15:29:52Z,WALK,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.5853653227116613,on,6,5,0.02,30,skill.STEP_TROT_MAX,step_up_0p02,0,1,2026-08-30T15:29:52Z,TROT,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.573901729050765,on,6,5,0.04,30,skill.STEP_TROT_MAX,step_up_0p04,0,1,2026-08-30T15:29:52Z,TROT,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.5977754549234557,on,6,5,0.06,30,skill.STEP_TROT_MAX,step_up_0p06,0,1,2026-08-30T15:29:52Z,TROT,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.6013446603890404,on,6,5,0.08,30,skill.STEP_TROT_MAX,step_up_0p08,0,1,2026-08-30T15:29:52Z,TROT,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.6029301641738316,on,6,5,0.1,30,skill.STEP_TROT_MAX,step_up_0p10,0,1,2026-08-30T15:29:52Z,TROT,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.5903644239389823,on,6,5,0.12,30,skill.STEP_TROT_MAX,step_up_0p12,0,1,2026-08-30T15:29:52Z,TROT,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.5769778531288012,on,6,5,0.14,30,skill.STEP_TROT_MAX,step_up_0p14,0,1,2026-08-30T15:29:52Z,TROT,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.579901162979748,on,6,5,0.16,30,skill.STEP_TROT_MAX,step_up_0p16,0,1,2026-08-30T15:29:52Z,TROT,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.5840496864577096,on,6,5,0.18,30,skill.STEP_TROT_MAX,step_up_0p18,0,1,2026-08-30T15:29:52Z,TROT,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.6056643090595233,on,6,5,0.2,30,skill.STEP_TROT_MAX,step_up_0p20,0,1,2026-08-30T15:29:52Z,TROT,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.5952759168927773,on,6,5,0.22,30,skill.STEP_TROT_MAX,step_up_0p22,0,1,2026-08-30T15:29:52Z,TROT,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.5889307372980976,on,6,5,0.24,30,skill.STEP_TROT_MAX,step_up_0p24,0,1,2026-08-30T15:29:52Z,TROT,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.582199099393703,on,6,5,0.26,30,skill.STEP_TROT_MAX,step_up_0p26,0,1,2026-08-30T15:29:52Z,TROT,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.583719640402511,on,6,5,0.28,30,skill.STEP_TROT_MAX,step_up_0p28,0,1,2026-08-30T15:29:52Z,TROT,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,6,step_up,1,3.5805601389156068,on,6,5,0.3,30,skill.STEP_TROT_MAX,step_up_0p30,0,1,2026-08-30T15:29:52Z,TROT,777,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,15,step_up,1,2.5193711465330364,on,6,5,0.02,30,skill.STEP_WALK_MAX,step_up_0p02,0,2,2026-08-30T15:29:52Z,WALK,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,15,step_up,1,3.084342209436782,on,6,5,0.04,30,skill.STEP_WALK_MAX,step_up_0p04,0,2,2026-08-30T15:29:52Z,WALK,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,15,step_up,1,2.731115577122866,on,6,5,0.06,30,skill.STEP_WALK_MAX,step_up_0p06,0,2,2026-08-30T15:29:52Z,WALK,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,15,step_up,1,2.6202648922486427,on,6,5,0.08,30,skill.STEP_WALK_MAX,step_up_0p08,0,2,2026-08-30T15:29:52Z,WALK,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,15,step_up,1,2.8750475123307777,on,6,5,0.1,30,skill.STEP_WALK_MAX,step_up_0p10,0,2,2026-08-30T15:29:52Z,WALK,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,15,step_up,1,2.790948346698668,on,6,5,0.12,30,skill.STEP_WALK_MAX,step_up_0p12,0,2,2026-08-30T15:29:52Z,WALK,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,15,step_up,1,2.629248409548082,on,6,5,0.14,30,skill.STEP_WALK_MAX,step_up_0p14,0,2,2026-08-30T15:29:52Z,WALK,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,15,step_up,1,2.835126660799618,on,6,5,0.16,30,skill.STEP_WALK_MAX,step_up_0p16,0,2,2026-08-30T15:29:52Z,WALK,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,15,step_up,1,2.599754981277692,on,6,5,0.18,30,skill.STEP_WALK_MAX,step_up_0p18,0,2,2026-08-30T15:29:52Z,WALK,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,15,step_up,1,2.6816860352347964,on,6,5,0.2,30,skill.STEP_WALK_MAX,step_up_0p20,0,2,2026-08-30T15:29:52Z,WALK,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,15,step_up,1,3.1740134909321043,on,6,5,0.22,30,skill.STEP_WALK_MAX,step_up_0p22,0,2,2026-08-30T15:29:52Z,WALK,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,15,step_up,1,3.0325632829498654,on,6,5,0.24,30,skill.STEP_WALK_MAX,step_up_0p24,0,2,2026-08-30T15:29:52Z,WALK,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,15,step_up,1,2.78815596958057,on,6,5,0.26,30,skill.STEP_WALK_MAX,step_up_0p26,0,2,2026-08-30T15:29:52Z,WALK,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,15,step_up,1,2.6711973426307343,on,6,5,0.28,30,skill.STEP_WALK_MAX,step_up_0p28,0,2,2026-08-30T15:29:52Z,WALK,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,15,step_up,1,2.800072307862331,on,6,5,0.3,30,skill.STEP_WALK_MAX,step_up_0p30,0,2,2026-08-30T15:29:52Z,WALK,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,13,step_up,1,4.2348706953475,on,6,5,0.02,30,skill.STEP_TROT_MAX,step_up_0p02,0,2,2026-08-30T15:29:52Z,TROT,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,13,step_up,1,4.2655396057062225,on,6,5,0.04,30,skill.STEP_TROT_MAX,step_up_0p04,0,2,2026-08-30T15:29:52Z,TROT,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,13,step_up,1,4.239320918866201,on,6,5,0.06,30,skill.STEP_TROT_MAX,step_up_0p06,0,2,2026-08-30T15:29:52Z,TROT,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,13,step_up,1,4.222429273389989,on,6,5,0.08,30,skill.STEP_TROT_MAX,step_up_0p08,0,2,2026-08-30T15:29:52Z,TROT,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,13,step_up,1,4.239051878449446,on,6,5,0.1,30,skill.STEP_TROT_MAX,step_up_0p10,0,2,2026-08-30T15:29:52Z,TROT,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,13,step_up,1,4.259405834421825,on,6,5,0.12,30,skill.STEP_TROT_MAX,step_up_0p12,0,2,2026-08-30T15:29:52Z,TROT,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,13,step_up,1,4.225040325834836,on,6,5,0.14,30,skill.STEP_TROT_MAX,step_up_0p14,0,2,2026-08-30T15:29:52Z,TROT,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,13,step_up,1,4.267515434845643,on,6,5,0.16,30,skill.STEP_TROT_MAX,step_up_0p16,0,2,2026-08-30T15:29:52Z,TROT,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,13,step_up,1,4.247768792485662,on,6,5,0.18,30,skill.STEP_TROT_MAX,step_up_0p18,0,2,2026-08-30T15:29:52Z,TROT,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,13,step_up,1,4.290127182621794,on,6,5,0.2,30,skill.STEP_TROT_MAX,step_up_0p20,0,2,2026-08-30T15:29:52Z,TROT,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,13,step_up,1,4.287520449345429,on,6,5,0.22,30,skill.STEP_TROT_MAX,step_up_0p22,0,2,2026-08-30T15:29:52Z,TROT,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,13,step_up,1,4.296240884745915,on,6,5,0.24,30,skill.STEP_TROT_MAX,step_up_0p24,0,2,2026-08-30T15:29:52Z,TROT,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,13,step_up,1,4.3011096708160235,on,6,5,0.26,30,skill.STEP_TROT_MAX,step_up_0p26,0,2,2026-08-30T15:29:52Z,TROT,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,13,step_up,1,4.2420169842274325,on,6,5,0.28,30,skill.STEP_TROT_MAX,step_up_0p28,0,2,2026-08-30T15:29:52Z,TROT,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,13,step_up,1,4.259271912034228,on,6,5,0.3,30,skill.STEP_TROT_MAX,step_up_0p30,0,2,2026-08-30T15:29:52Z,TROT,692,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,22,step_up,1,3.5192890998174353,on,6,5,0.02,30,skill.STEP_WALK_MAX,step_up_0p02,0,3,2026-08-30T15:29:52Z,WALK,786,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,22,step_up,1,3.194953990815957,on,6,5,0.04,30,skill.STEP_WALK_MAX,step_up_0p04,0,3,2026-08-30T15:29:52Z,WALK,786,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,22,step_up,1,2.324158465066926,on,6,5,0.06,30,skill.STEP_WALK_MAX,step_up_0p06,0,3,2026-08-30T15:29:52Z,WALK,786,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,22,step_up,1,2.5430695824963054,on,6,5,0.08,30,skill.STEP_WALK_MAX,step_up_0p08,0,3,2026-08-30T15:29:52Z,WALK,786,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,22,step_up,1,3.1575865470979525,on,6,5,0.1,30,skill.STEP_WALK_MAX,step_up_0p10,0,3,2026-08-30T15:29:52Z,WALK,786,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,22,step_up,1,2.6266578327064396,on,6,5,0.12,30,skill.STEP_WALK_MAX,step_up_0p12,0,3,2026-08-30T15:29:52Z,WALK,786,60.0,0,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --swing-lift-asym --results-csv outputs/swing_lift_sym_steps.csv,22,step_up,1,3.023714545596144,on,6,5,0.14,30,skill.STEP_WALK_MAX,step_up_0p14,0,3,2026-08-30T15:29:52Z,WALK,786,60.0,0,nan
